graph_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
27365828,0,1,0,4,0,0,2,2,1,4,5,3,0,0,2,1,0,0,0,0,1,0,2,1,0,4,1,2,2,0,1,0,0,3,0,0,1,0,0,5,0,1,1,1,3,2,2,0,0,0,1,3,0,0,1,2,4,2,2,5,4,0,0,0,0,0,0,0,4,0,0,2,5,0,1,0,0,0,2,0,0,2,2,0,0,2,2,0,0,2,1,0,0,2,1,0,3,0,0,0,1,2,2,5,0,3,0,0,0,1,0,2,4,0,2,0,0,1,0,0,1,1,0,3,0,0,0,0,0,2
37979613,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,5,0,0,1,0,0,1,0,0,0
19840077,1,1,1,0,0,0,0,3,0,1,0,2,1,0,3,0,1,4,0,1,0,1,2,0,0,1,0,1,1,0,1,0,2,1,2,2,0,0,1,0,2,0,1,5,4,5,2,0,1,0,1,1,1,1,3,2,2,0,2,2,2,3,0,0,1,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,3,3,0,0,1,1,0,1,3,4,0,0,0,3,3,0,0,0,0,0,2,0,0,3,0,0,0
22060674,0,2,0,3,2,0,0,1,1,3,5,5,0,5,2,0,0,0,1,1,3,0,4,0,0,2,2,1,3,0,1,0,0,4,1,2,1,0,0,5,3,1,0,2,3,0,0,0,0,2,0,0,4,1,0,0,5,1,1,3,1,2,1,0,0,0,0,0,5,4,1,0,2,0,5,5,0,1,0,2,1,5,0,1,0,0,0,1,2,3,3,0,0,0,0,0,3,0,0,2,1,0,2,5,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,4,0,0,3,3,0,0
22955225,1,3,1,5,1,1,1,3,0,2,2,4,2,3,3,2,2,3,3,4,1,1,4,3,3,5,1,4,4,1,4,1,5,5,5,4,0,2,3,1,3,2,2,3,3,4,2,1,2,2,1,2,2,4,1,2,5,1,2,5,2,2,5,1,3,2,2,4,2,1,2,5,2,2,3,3,2,3,4,3,2,4,3,4,2,3,3,3,1,4,2,2,2,5,1,1,2,0,2,5,2,1,2,4,5,3,1,3,2,3,1,2,5,2,1,2,4,2,2,1,2,2,2,5,1,0,2,1,1,1
24380904,0,2,0,2,0,0,2,3,2,5,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,2,0,0,4,1,3,3,0,2,0,0,0,0,3,0,0,0,1,5,0,0,3,0,3,3,2,0,1,1,0,2,3,1,4,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,2,1,5,1,0,0,0,0,0,5,0,0,0,0,0,0
23047811,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34072405,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
20240406,1,5,0,2,2,0,0,0,0,2,1,2,0,4,1,0,1,3,1,1,2,0,2,0,2,1,1,0,2,3,0,1,1,5,2,0,1,0,2,1,2,1,0,0,0,0,0,0,2,1,0,0,5,1,0,3,2,1,3,0,5,2,2,0,0,2,3,0,2,0,1,1,2,1,1,1,1,5,0,1,3,1,1,1,0,0,0,5,2,2,5,1,1,0,1,0,1,1,2,1,1,2,1,2,0,1,0,1,0,0,0,2,1,0,1,3,1,1,1,0,1,0,0,1,1,2,5,1,0,1
21747804,0,2,0,5,1,1,2,2,1,0,3,5,1,2,3,0,1,3,0,0,2,0,5,5,3,3,0,1,5,0,2,0,2,5,4,3,0,0,5,5,2,0,0,0,2,1,1,1,1,0,1,0,5,5,2,2,5,1,1,1,4,2,4,0,2,2,0,1,2,1,1,2,5,5,4,0,1,0,2,2,1,5,0,5,2,0,1,5,1,2,5,0,1,5,1,1,2,0,0,2,0,1,1,3,0,2,0,1,1,2,0,3,2,2,1,5,1,1,1,1,2,1,1,2,0,4,3,4,1,0
25010413,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19873955,0,0,0,5,0,0,1,0,1,0,2,3,1,5,1,2,1,1,1,0,1,0,5,1,0,0,1,0,1,0,1,0,5,4,1,0,1,0,4,4,3,1,0,0,0,0,4,0,3,0,0,3,0,0,0,0,3,2,0,2,3,2,5,0,1,0,1,0,5,3,0,5,2,0,1,0,1,0,1,0,2,0,0,2,0,2,3,0,0,5,0,1,2,0,1,0,3,0,1,1,0,1,0,5,3,2,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,3,0,1
448372,1,5,1,3,0,1,1,1,1,5,1,3,2,1,2,4,3,5,1,2,1,1,4,5,4,3,0,0,3,1,4,1,2,3,4,2,2,1,1,1,3,1,4,2,2,2,1,1,5,1,2,2,2,3,2,5,2,2,2,5,5,2,1,1,2,2,1,1,2,2,0,3,3,2,1,0,1,2,1,1,0,5,3,5,1,1,2,0,1,0,2,0,1,1,1,0,1,2,4,1,1,0,0,4,1,1,1,5,0,1,2,5,2,3,1,1,4,1,1,0,0,2,1,3,1,1,5,4,2,1
42649489,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,1,0,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,5,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,3,0,0,4,0,0,0
68330274,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,4,3,5,4,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,3,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0
48390465,0,0,0,0,3,0,5,3,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,5,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,5,0,0,0,5,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
451388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
19561647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44028393,0,2,0,0,4,0,4,2,2,0,3,3,3,3,4,1,0,0,1,2,1,0,1,1,1,2,0,2,0,0,0,0,1,1,2,2,0,2,2,5,0,1,0,0,3,1,2,1,0,0,0,0,0,1,0,0,2,1,0,0,5,3,1,0,2,0,2,0,3,5,0,2,1,0,4,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,5,5,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1
23909723,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1,2,0,2,0,0,0,0,1,0,3,0,1,5,3,4,2,2,0,0,0,1,0,0,2,0,0,0,0,1,0,4,0,2,2,2,0,0,0,0,1,3,0,4,0,3,0,2,0,0,1,0,0,4,4,0,0,0,2,0,1,3,1,3,1,5,0,2,1,0,0,0,2,2,0,0,1,1,0,0,1,0,2,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,1,2,0,2,0,0,0,0
29173217,1,0,0,5,0,0,1,3,0,1,2,4,4,2,2,1,0,2,2,2,2,5,1,2,1,4,1,2,0,0,0,0,1,2,3,0,0,1,0,5,1,1,0,0,2,5,0,2,1,2,1,1,2,1,1,2,3,4,3,5,3,1,3,0,3,2,1,1,3,4,1,3,2,0,1,1,3,5,2,0,0,0,1,4,2,2,2,0,1,2,2,0,0,3,0,1,2,0,1,3,0,2,0,5,2,5,0,2,3,1,1,0,5,1,1,0,3,0,0,0,0,1,1,5,0,2,1,0,1,2
44979325,0,0,0,5,0,0,4,2,1,0,3,2,1,5,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,3,0,0,5,1,1,0,0,1,0,0,0,0,0,0,1,0,5,2,1,0,2,0,0,0,5,3,0,4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,0,0,4,0,1,0,4,0,3,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3
26676087,1,1,1,2,0,0,1,4,0,0,3,2,2,5,2,0,1,5,1,1,2,5,3,3,0,4,1,3,2,1,3,2,2,2,3,2,0,0,2,3,2,2,1,1,4,5,1,0,1,0,2,1,2,2,4,2,3,2,1,5,3,1,2,1,1,2,3,4,3,1,2,2,4,1,2,1,2,1,1,3,4,3,2,5,2,5,2,1,1,3,4,2,0,3,1,0,3,1,0,2,1,1,2,3,5,3,2,1,2,2,1,2,5,1,0,3,3,1,2,0,0,2,1,4,0,2,1,0,2,0
20387972,0,3,1,2,0,1,0,3,0,3,3,2,1,0,3,3,2,3,2,2,1,2,3,2,3,5,0,5,2,1,5,0,3,2,4,3,1,2,1,1,1,3,2,2,3,5,0,0,2,0,2,0,2,2,3,2,5,1,3,5,3,1,2,1,4,0,2,0,2,0,0,2,3,0,0,4,1,0,4,4,2,3,1,2,5,3,5,1,1,2,0,0,0,3,1,1,1,1,1,3,1,0,1,4,4,3,0,4,2,1,2,2,5,2,0,1,3,2,2,0,0,0,0,3,1,1,2,1,1,0
30046249,0,1,0,1,1,0,0,1,0,1,4,2,1,0,1,0,2,1,1,0,3,0,2,0,0,3,0,1,0,0,4,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,4,2,5,1,0,1,3,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,2,0,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,0,0
58332541,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,1,0,0,1,1,2,1,2,0,3,5,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1
71232,0,0,0,5,0,0,1,1,0,0,2,1,0,5,2,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,4,1,0,1,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,5,0,0,2,0,2,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59207814,1,3,0,3,0,0,3,3,1,0,1,2,3,3,3,0,5,2,3,3,5,1,5,1,0,2,1,3,1,3,4,1,1,4,3,0,1,1,2,3,1,0,2,2,2,1,0,1,4,1,0,4,0,1,0,2,4,4,3,4,3,3,5,1,4,0,5,4,2,1,0,3,1,0,0,2,2,1,3,5,1,1,1,0,4,2,0,1,0,3,0,0,0,1,0,5,2,1,0,1,4,1,1,4,1,3,2,5,0,0,1,5,4,2,2,0,3,1,0,0,1,3,0,3,2,0,3,1,0,1
20964624,0,0,0,0,1,0,0,1,0,0,3,2,3,0,1,0,0,4,0,0,0,2,1,0,0,4,0,1,1,0,1,0,1,0,3,0,2,0,0,0,1,0,0,4,1,5,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,5,3,0,0,4,0,1,1,5,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0
19088327,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,2,0,4,0,0,1,0,4,2,0,5,0,5,2,5,3,0,0,5,0,1,1,2,0,0,0,3,0,1,0,4,5,0,0,0,0,0,0,4,0,3,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,1,1,0,5,4,5,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
34084652,0,2,0,1,0,0,1,1,0,1,0,1,1,0,3,0,1,3,0,0,0,4,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,3,1,1,0,4,2,5,2,1,0,0,0,1,0,1,1,0,2,0,2,5,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,5,1,0,2,2,0,0,0,5,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
33449302,1,0,0,3,0,1,1,0,1,1,2,5,1,2,3,2,1,5,5,1,3,2,1,3,2,5,1,5,2,1,3,0,5,3,5,3,1,1,3,5,1,5,1,1,3,2,1,2,1,1,1,1,2,2,1,1,5,2,1,5,3,1,4,1,4,3,0,1,3,1,2,2,3,0,4,1,1,2,1,3,4,4,5,4,5,5,3,1,2,5,2,4,5,2,0,0,3,0,0,4,1,2,0,5,2,1,3,4,0,3,1,2,3,1,1,3,3,5,0,0,2,1,1,2,0,1,1,0,1,1
74731419,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
21608827,0,0,0,0,0,2,0,0,0,1,5,5,0,0,5,0,0,0,0,1,0,0,5,0,0,1,0,3,2,0,1,0,4,0,2,0,0,2,0,2,0,0,0,1,2,4,0,0,1,1,0,0,0,2,0,3,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
24803075,0,1,0,1,1,1,0,4,1,3,2,4,0,1,4,1,0,5,2,0,2,2,2,1,3,4,0,2,0,0,1,3,3,1,4,1,1,0,1,0,0,1,0,2,3,5,0,0,1,0,0,0,2,0,3,5,5,0,2,5,0,0,2,0,2,0,2,4,0,0,1,0,1,0,2,1,0,0,1,3,5,2,2,2,1,3,2,0,0,3,1,0,0,1,2,0,0,0,0,4,0,0,1,3,5,0,4,3,2,0,1,2,5,0,0,0,2,1,1,1,0,0,1,5,0,1,4,0,0,0
19390172,1,2,0,2,0,0,0,1,0,1,1,3,2,1,0,0,0,3,1,2,2,0,1,0,0,3,0,3,2,0,2,1,2,0,4,1,0,1,3,2,1,3,1,0,2,0,1,0,0,0,2,1,1,0,1,0,1,1,4,3,2,2,3,0,0,0,0,1,1,0,2,4,0,0,1,1,1,0,3,4,1,0,3,0,0,0,0,2,1,2,0,0,1,0,0,0,1,1,0,3,0,1,0,2,3,5,2,1,1,0,0,1,2,3,2,1,3,3,1,1,0,0,3,3,0,2,1,0,0,0
40661961,2,0,3,3,1,1,1,0,3,5,2,4,3,5,1,0,2,0,0,0,2,0,4,0,0,5,0,1,2,2,0,0,0,3,2,0,0,0,0,5,0,3,1,5,0,1,5,2,2,1,2,2,1,0,2,2,1,2,0,1,2,1,3,3,2,2,0,0,5,2,3,5,0,0,2,0,1,0,2,0,2,0,0,1,0,1,2,1,1,0,2,2,2,1,1,5,4,2,0,2,3,2,1,4,2,1,2,1,0,1,0,1,0,5,4,0,1,3,1,2,0,1,0,2,0,2,0,2,5,1
56539172,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,1,0,4,0,1,5,1,0,4,0,5,4,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,2,5,0,0,5,0,0,1,0,0,5,5,0,5,0,3,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,3,0,0,0,0,0,2,1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,0,1,0,0,0,0,2,0,5,0,0,5,0,3,0
73759236,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,1,0,3,2,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20638413,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
29317015,0,5,0,2,0,0,1,2,0,4,1,2,0,0,3,1,1,5,2,0,0,3,0,0,0,5,0,1,2,0,0,0,4,3,5,0,0,0,2,0,1,0,1,3,5,5,0,0,1,0,0,2,0,1,4,1,5,0,1,5,1,0,1,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,2,2,5,0,0,4,3,1,0,1,5,0,0,1,1,1,0,0,0,4,1,5,0,0,3,1,0,0
23453976,1,1,0,2,0,1,0,3,1,2,3,3,1,4,5,0,1,3,0,1,2,0,3,2,2,4,1,3,2,2,4,0,2,2,3,1,2,3,1,2,1,2,1,3,3,3,0,1,2,0,0,2,0,3,3,1,3,2,0,5,1,1,2,1,1,0,2,1,0,1,1,1,3,0,0,0,1,1,2,1,1,2,1,2,2,1,0,0,1,3,0,2,0,4,2,0,1,0,0,3,1,2,2,3,5,3,0,2,2,1,2,2,5,1,1,0,0,1,0,0,1,0,1,3,1,0,1,1,1,0
59933727,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26185318,1,5,3,3,0,0,5,2,0,3,3,4,1,1,2,2,0,1,0,5,0,1,5,0,2,5,1,4,5,0,2,1,1,2,3,1,0,0,3,2,2,2,1,2,3,3,1,2,2,3,0,2,4,2,1,5,5,1,2,5,2,5,2,0,0,2,0,0,2,0,0,1,5,0,1,1,2,0,2,0,2,2,2,5,5,2,3,1,2,2,1,1,1,2,0,0,1,1,2,2,3,1,1,5,2,0,1,5,5,1,1,0,5,2,2,2,3,2,0,0,3,1,0,5,1,2,5,0,0,1
31555234,0,0,0,3,1,0,0,2,0,0,3,4,1,3,2,1,0,2,2,1,2,0,5,5,3,4,0,2,2,0,1,1,3,5,4,2,0,1,3,1,1,0,5,1,0,1,4,0,0,0,0,0,0,5,1,0,5,0,1,1,0,2,2,0,1,0,1,1,2,1,1,2,5,2,2,1,1,0,2,4,1,5,0,3,0,1,1,2,1,2,1,0,0,1,2,0,0,0,0,3,0,1,0,5,1,4,1,4,1,1,1,0,1,0,0,3,0,2,1,0,0,1,2,2,0,4,2,2,0,0
28735903,1,5,1,5,1,0,0,0,2,5,3,3,1,1,3,1,0,2,1,2,1,2,5,3,2,5,1,3,4,2,3,2,1,4,3,2,1,0,3,3,2,1,3,4,3,3,1,0,1,2,1,1,3,3,2,5,5,1,3,4,2,4,1,0,1,3,1,1,1,0,1,1,5,2,0,1,3,0,2,1,1,5,1,5,3,2,2,0,0,1,2,0,2,2,0,1,1,0,1,2,3,0,0,5,2,0,0,5,1,2,1,2,3,1,2,2,5,1,0,0,1,1,0,5,0,3,5,0,1,0
20560142,1,2,0,4,1,0,4,0,0,2,3,3,1,1,2,1,3,3,2,0,1,0,2,0,1,5,1,1,1,0,0,0,3,2,2,1,1,0,3,3,2,2,0,0,5,2,0,0,0,1,0,0,0,0,0,1,5,3,1,4,3,0,3,0,0,2,2,0,2,0,2,2,2,0,0,5,3,0,1,1,0,1,2,0,2,2,1,0,2,2,0,0,0,0,0,0,2,0,2,2,2,1,0,3,3,0,1,2,1,0,0,0,5,1,0,1,5,1,0,0,0,1,1,3,0,1,2,0,2,1
73529695,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
27726187,1,2,1,3,2,1,4,3,1,2,1,3,1,2,4,2,1,3,3,3,1,2,4,2,2,5,1,4,4,1,2,2,2,4,5,1,1,1,2,2,1,3,2,5,5,5,2,2,1,2,1,2,1,3,3,3,5,1,2,5,3,2,4,1,2,5,3,1,2,5,2,2,3,1,2,3,2,2,2,1,2,2,3,3,3,2,3,2,2,4,1,2,0,3,2,1,2,5,2,3,2,1,1,2,5,1,2,3,2,2,2,3,5,2,1,2,4,2,1,1,1,2,3,5,1,2,2,2,1,1
34530944,0,3,1,5,2,2,2,2,1,4,5,3,1,5,2,2,2,4,0,3,3,1,2,2,0,5,1,1,2,1,2,2,3,5,5,5,0,0,3,2,3,2,2,2,3,5,1,1,3,1,0,1,1,0,4,1,5,3,2,5,3,2,5,0,3,0,2,0,3,1,1,2,3,5,2,1,3,0,2,2,0,0,3,0,2,5,0,1,1,2,0,1,0,5,1,1,0,0,1,0,0,0,2,5,5,0,0,2,1,0,3,2,3,0,0,1,4,3,0,0,0,0,0,3,0,2,1,1,0,0
39066996,0,2,0,1,1,0,2,3,0,2,1,4,0,5,3,1,0,3,1,0,1,1,2,2,1,5,0,2,3,0,2,0,0,1,5,1,0,0,5,4,2,2,0,0,5,3,0,0,2,2,1,0,2,0,2,1,1,2,2,5,4,1,3,0,0,2,2,0,4,0,1,0,2,0,2,0,2,1,1,0,0,1,0,1,1,0,0,1,1,4,1,1,1,4,0,1,2,0,2,2,1,1,0,5,5,0,0,1,0,0,0,2,2,0,0,1,4,1,0,0,1,0,3,2,0,1,1,0,0,0
26124635,0,0,0,1,0,0,0,2,0,0,0,1,3,0,0,1,0,0,2,0,3,2,1,0,0,1,1,5,2,1,5,3,5,3,3,4,1,1,3,1,1,1,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,2,1,2,0,5,0,1,0,2,0,0,2,0,0,1,1,1,0,3,3,2,4,3,0,0,4,3,1,1,4,2,0,2,0,0,2,4,1,0,2,0,0,2,0,1,4,0,1,1,1,0,0,2,2,0,1,4,3,0,0,2,0,0,2,1,1,1,0,1,1
